conversation_id,customer_text,brand_reply_text,created_at,brand,customer_text_clean
100188,@AmazonHelp Unable to sign in to my account from my new laptop. Says suspicious activity detected.,"Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Fri Oct 06 02:10:00 +0000 2017,AmazonHelp,unable to sign in to my account from my new laptop. says suspicious activity detected.
100190,@AmazonHelp Unable to sign in to my account from my new laptop. Says suspicious activity detected.,We're sorry you're having trouble accessing your account. Please send us a DM so we can securely guide you through the two-step verification reset.,Fri Oct 20 21:43:00 +0000 2017,AmazonHelp,unable to sign in to my account from my new laptop. says suspicious activity detected.
100192,@AmazonHelp Amazon customer service never disappoints. Replaced my broken item with no hassle. Thanks!,Thank you so much for the kind words! We love hearing this and will pass your compliments along to the team. Have a wonderful day!,Sat Oct 07 21:29:00 +0000 2017,AmazonHelp,amazon customer service never disappoints. replaced my broken item with no hassle. thanks!
100194,@AmazonHelp Payment declined on my card even though there are sufficient funds available.,"Hello, duplicate charges are often pending authorizations that drop off in 2-3 business days. Please DM us your order #171-3380261-1514340 to confirm.",Sun Oct 15 13:24:00 +0000 2017,AmazonHelp,payment declined on my card even though there are sufficient funds available.
100196,@AmazonHelp Getting 'An unexpected error occurred' whenever I try to add items to my shopping cart.,We're sorry for the app crash. Please ensure you are running the latest app update. DM us if you need further technical troubleshooting.,Fri Oct 20 16:09:00 +0000 2017,AmazonHelp,getting 'an unexpected error occurred' whenever i try to add items to my shopping cart.
100198,@AmazonHelp Can you explain the invoice breakdown for #524-5582979-4616647? There's an extra charge of $208.00.,"Sorry for the unexpected charge! If you did not intend to renew Prime, please DM us your email and we can help reverse eligible fees.",Sun Oct 15 09:53:00 +0000 2017,AmazonHelp,can you explain the invoice breakdown for order number ? there's an extra charge of currency amount .
100200,@AmazonHelp Package #713-1919088-1128967 has been stuck in transit in transit hub for over 48 hours. What gives?,We understand your concern regarding order #713-1919088-1128967. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Sun Oct 01 17:27:00 +0000 2017,AmazonHelp,package order number has been stuck in transit in transit hub for over 48 hours. what gives?
100202,"@AmazonHelp Wishlist won't let me remove deleted items, says 'Failed to update wishlist'.","Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Mon Oct 02 05:29:00 +0000 2017,AmazonHelp,"wishlist won't let me remove deleted items, says 'failed to update wishlist'."
100204,@AmazonHelp This is completely unacceptable. I want to speak to a supervisor or corporate manager right now!,This is definitely not the experience we want for our customers. Please reach out in DM with your contact information so an escalation manager can connect with you.,Mon Oct 16 03:45:00 +0000 2017,AmazonHelp,this is completely unacceptable. i want to speak to a supervisor or corporate manager right now!
100206,@AmazonHelp Are recyclable packaging options available for fragile items?,Hi! You can check international shipping options and estimated import duties at checkout or by visiting amzn.to/shipping-rates.,Sun Oct 15 11:55:00 +0000 2017,AmazonHelp,are recyclable packaging options available for fragile items?
100208,@AmazonHelp Ordered express next-day delivery on #897-3820798-2281433 and it still hasn't shipped!,"Hello! We apologize for the delivery issue with #897-3820798-2281433. Please check around your porch/neighbors, and if still missing, DM us your account email.",Fri Oct 06 01:18:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
100210,@AmazonHelp Ordered express next-day delivery on #277-3564729-2264218 and it still hasn't shipped!,We understand your concern regarding order #277-3564729-2264218. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Sat Oct 21 09:21:00 +0000 2017,AmazonHelp,ordered express next-day delivery on order number and it still hasn't shipped!
100212,"@AmazonHelp Help! Account locked due to too many failed attempts, how do I unlock it?","Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Tue Oct 03 23:09:00 +0000 2017,AmazonHelp,"help! account locked due to too many failed attempts, how do i unlock it?"
100214,@AmazonHelp What is the return window for holiday purchases made in November?,"Hi there! Yes, Amazon gift cards can be applied to Kindle digital purchases. Check out amzn.to/giftcard-faq for more information.",Mon Oct 23 00:31:00 +0000 2017,AmazonHelp,what is the return window for holiday purchases made in november?
100216,@AmazonHelp shipment #163-8558523-2736473 is delayed by 3 days already. Any update on when it will arrive?,"Hi there, we're sorry to hear your order #163-8558523-2736473 is delayed! Please send us a DM at amzn.to/help with your details so we can investigate.",Sat Oct 21 07:09:00 +0000 2017,AmazonHelp,shipment order number is delayed by 3 days already. any update on when it will arrive?
100218,@AmazonHelp Locked out of my account. The OTP verification code is not being sent to my phone.,"Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Mon Oct 16 09:07:00 +0000 2017,AmazonHelp,locked out of my account. the otp verification code is not being sent to my phone.
100220,"@AmazonHelp My account was compromised or hacked, someone changed the email on file. Need help urgently!","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Thu Oct 19 05:08:00 +0000 2017,AmazonHelp,"my account was compromised or hacked, someone changed the email on file. need help urgently!"
100222,@AmazonHelp Payment declined on my card even though there are sufficient funds available.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Sun Oct 15 10:22:00 +0000 2017,AmazonHelp,payment declined on my card even though there are sufficient funds available.
100224,@AmazonHelp Thank you so much for the quick replacement on order #449-9158272-4221313. You guys are the best!,Thank you so much for the kind words! We love hearing this and will pass your compliments along to the team. Have a wonderful day!,Mon Oct 16 16:51:00 +0000 2017,AmazonHelp,thank you so much for the quick replacement on order order number . you guys are the best!
100226,@AmazonHelp Tracking status says delivery attempted but nobody buzzed or knocked. Order #485-3587931-3722056.,We understand your concern regarding order #485-3587931-3722056. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Thu Oct 12 04:27:00 +0000 2017,AmazonHelp,tracking status says delivery attempted but nobody buzzed or knocked. order order number .
100228,@AmazonHelp Payment declined on my card even though there are sufficient funds available.,"Sorry for the unexpected charge! If you did not intend to renew Prime, please DM us your email and we can help reverse eligible fees.",Sat Oct 14 04:47:00 +0000 2017,AmazonHelp,payment declined on my card even though there are sufficient funds available.
100230,@AmazonHelp Lost access to my old phone number and now 2FA won't let me log into my account.,"Hi! For your security, please don't share passwords publicly. Please visit amzn.to/account-recovery or DM us to begin identity verification.",Tue Oct 24 20:31:00 +0000 2017,AmazonHelp,lost access to my old phone number and now 2fa won't let me log into my account.
100232,@AmazonHelp Need a refund for #881-3689594-5576678. Sent back via drop-off locker 5 days ago.,Hi! We want to help get this sorted. Please send us a direct message with order #881-3689594-5576678 and return tracking number so we can verify with our billing team.,Fri Oct 20 06:11:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
